"","agency_cd","site_no","station_nm","site_tp_cd","lat_va","long_va","coord_acy_cd","coord_datum_cd","dec_lat_va","dec_long_va","coord_acy_cd_1","dec_coord_datum_cd","state_cd","alt_va","alt_acy_va","alt_datum_cd","drain_area_va","peak_begin_date","peak_end_date","peak_count_nu"
"3455","USGS",2207160,"STONE MOUNTAIN CREEK AT GA 124, NEAR LITHONIA, GA","ST",334623.8,840437.8,"S","NAD83",33.77327778,-84.0771667,"S","NAD83",13,733.5,0.01,"NGVD29",28.4,"5/27/1963","4/19/2019",8
"3456","USGS",2207185,"NO BUSINESS CREEK AT LEE ROAD, BELOW SNELLVILLE,GA","ST",334639,840216,"S","NAD83",33.7775,-84.0377778,"S","NAD83",13,735,1,"NGVD29",10.1,"3/15/2001","4/19/2019",19
"3457","USGS",2207200,"SWIFT CREEK NEAR LITHONIA, GA","ST",334455.9,840503.9,"S","NAD83",33.7488611,-84.0844167,"S","NAD83",13,749.4,0.01,"NGVD29",5.7,"4/30/1963","3/17/1965",3
"3458","USGS",2207220,"YELLOW RIVER AT PLEASANT HILL ROAD, NR LITHONIA,GA","ST",334401,840343,"S","NAD27",33.73371945,-84.061859,"S","NAD83",13,700.9,0.1,"NAVD88",213,"5/7/2003","4/19/2019",17
"3459","USGS",2207300,"YELLOW RIVER AT MILSTEAD, GA","ST",334133,835948,"S","NAD83",33.6925,-83.9966667,"S","NAD83",13,685.4,0.1,"NAVD88",236,"--","--",0
"3460","USGS",2207335,"YELLOW RIVER AT GEES MILL ROAD, NEAR MILSTEAD, GA","ST",334001,835617,"S","NAD83",33.66694444,-83.9380556,"S","NAD83",13,630.8,0.1,"NAVD88",260,"5/5/2002","4/20/2019",18
"3461","USGS",2207385,"BIG HAYNES CREEK AT LENORA ROAD, NR SNELLVILLE, GA","ST",334855,835924.5,"S","NAD83",33.81527778,-83.99013889,"S","NAD83",13,860,10,"NGVD29",17.3,"3/15/2001","4/19/2019",19
"3462","USGS",2207400,"BRUSHY FORK CREEK AT BEAVER ROAD, NR LOGANVILLE,GA","ST",334917,835633,"S","NAD83",33.82138889,-83.9425,"S","NAD83",13,884.4,0.1,"NAVD88",8.18,"2/28/1997","4/19/2019",22
"3463","USGS",2207418,"BIG HAYNES CREEK AT JACK TURNER DAM,NR MILSTEAD GA","ST",334345,835614,"S","NAD83",33.72916667,-83.9372222,"S","NAD83",13,670,10,"NGVD29",46.3,"5/5/2002","4/19/2019",18
"3464","USGS",2207435,"LITTLE HAYNES CREEK AT DIAL MILL RD NR MILSTEAD GA","ST",334240,835452,"S","NAD83",33.7111111,-83.9144444,"S","NAD83",13,645.9,0.1,"NAVD88",25.8,"3/31/2002","4/19/2019",16
"3465","USGS",2207448,"BIG HAYNES CREEK AT BALD ROCK ROAD, NR MILSTEAD GA","ST",333941,835540,"S","NAD83",33.66138889,-83.9277778,"S","NAD83",13,620,20,"NGVD29",82,"--","--",0
"3466","USGS",2208000,"YELLOW RIVER ROCKY PLAINS RD NR ROCKY PLAINS, GA","ST",332959.5,835303,"S","NAD83",33.4998611,-83.8841667,"S","NAD83",13,540,20,"NGVD29",428,"1/26/2010","4/21/2019",10
"3467","USGS",2208050,"ALCOVY RIVER NEAR LAWRENCEVILLE, GA","ST",335842.8,835621,"S","NAD83",33.97855556,-83.9391667,"S","NAD83",13,920,20,"NGVD29",9.97,"12/25/1964","1/4/2015",30
"3468","USGS",2208130,"SHOAL CREEK AT PAPER MILL RD, NR LAWRENCEVILLE, GA","ST",335659,835654,"S","NAD83",33.9497222,-83.9483333,"S","NAD83",13,880,20,"NGVD29",5.46,"7/1/2007","1/11/2014",8
"3469","USGS",2208150,"ALCOVY RIVER AT NEW HOPE ROAD, NEAR GRAYSON, GA","ST",335501,835317,"S","NAD83",33.91694444,-83.8880556,"S","NAD83",13,784.41,10,"NAVD88",30.8,"3/15/2001","4/19/2019",19
"3470","USGS",2208450,"ALCOVY RIVER ABOVE COVINGTON, GA","ST",333821.8,834642.3,"S","NAD83",33.63938889,-83.7784167,"S","NAD83",13,646,1,"NAVD88",181,"12/16/1972","4/20/2019",47
"3471","USGS",2208485,"CORNISH CREEK AT LOWER JERSEY RD, NR COVINGTON, GA","ST",334239,834840,"S","NAD83",33.7108333,-83.8111111,"S","NAD83",13,715,10,"NGVD29",14.2,"4/14/2015","4/19/2019",5
"3472","USGS",2208487,"LITTLE CORNISH CR (COUNTY ROAD 95) NR OXFORD, GA","ST",334046,834947,"S","NAD83",33.67944444,-83.8297222,"S","NAD83",13,700,10,"NGVD29",0.85,"4/19/2015","4/19/2019",5
"3473","USGS",2208493,"CORNISH CREEK AT HAZELBRAND RD NR COVINGTON, GA","ST",333742.6,834755.9,"S","NAD83",33.6285,-83.7988611,"S","NAD83",13,660,20,"NGVD29",28.9,"2/5/2011","4/19/2019",8
"3474","USGS",2209000,"ALCOVY RIVER BELOW COVINGTON, GA","ST",333021,834930,"U","NAD27",33.5059506,-83.8249037,"U","NAD83",13,600.7,0.1,"NAVD88",244,"1887-07-30","4/21/2019",38
"3475","USGS",2209360,"EAST BEAR CREEK AT POPLAR ROAD, NR MANSFIELD, GA","ST",333026.1,834612.9,"S","NAD83",33.50725,-83.77025,"S","NAD83",13,636.9,0.1,"NAVD88",6.89,"3/27/2011","1/4/2019",9
"3476","USGS",2210500,"OCMULGEE RIVER NEAR JACKSON, GA","ST",331845.4,835014.5,"S","NAD83",33.3126111,-83.8373611,"S","NAD83",13,419.29,0.01,"NGVD29",1420,"8/4/1911","4/20/2019",71
"3477","USGS",2211375,"CABIN CREEK AT NORTH SECOND STREET, NR GRIFFIN, GA","ST",331618,841411,"S","NAD83",33.27166667,-84.23638889,"S","NAD83",13,753.8,0.1,"NAVD88",4.39,"9/16/2004","4/19/2019",16
"3478","USGS",2211800,"TOWALIGA RIVER AT GA 83 NEAR JULIETTE, GA","ST",330653,835214,"U","NAD27",33.11485079,-83.870461,"U","NAD83",13,383.3,0.1,"NAVD88",338,"11/11/2009","1/5/2019",10
"3479","USGS",2212600,"FALLING CREEK NEAR JULIETTE, GA","ST",330601.1,834323.4,"S","NAD83",33.10030556,-83.7231667,"S","NAD83",13,366.52,0.01,"NGVD29",72.2,"10/5/1964","1/4/2019",55
"3480","USGS",2212735,"OCMULGEE RIVER AT GA 18, AT DAMES FERRY, GA","ST",330100.7,834337.9,"S","NAD83",33.0168611,-83.7271944,"S","NAD83",13,320,10,"NAVD88",2080,"11/29/1948","4/21/2019",12
"3481","USGS",2213000,"OCMULGEE RIVER AT MACON, GA","ST",325019,833714,"S","NAD83",32.8386111,-83.6205556,"S","NAD83",13,269.8,0.01,"NGVD29",2240,"1887-08","2/20/2020",129
"3482","USGS",2213050,"WALNUT CREEK NEAR GRAY, GA","ST",325820,833708,"U","NAD27",32.9723583,-83.61878639,"U","NAD83",13,380.36,0.01,"NGVD29",31.3,"2/22/1962","7/6/1994",33
"3483","USGS",2213500,"TOBESOFKEE CREEK NEAR MACON, GA","ST",324832,834530,"S","NAD83",32.80888889,-83.7583333,"S","NAD83",13,309.6,0.1,"NAVD88",182,"1929-03","1/4/2019",83
"3484","USGS",2213700,"OCMULGEE RIVER NEAR WARNER ROBINS, GA","ST",324017,833611,"S","NAD27",32.6715317,-83.6029603,"S","NAD83",13,244,1,"NGVD29",2690,"4/8/1973","3/6/2001",20
"3485","USGS",2214075,"ECHECONNEE CREEK AT HOUSTON RD, NEAR BYRON, GA","ST",324130.76,834203.5,"S","NAD83",32.69187778,-83.7009722,"S","NAD83",13,270,10,"NGVD29",228,"2/6/2011","1/5/2019",9
"3486","USGS",2214590,"BIG INDIAN CREEK AT US 341, NEAR CLINCHFIELD, GA","ST",322536.1,833839.5,"S","NAD83",32.42669444,-83.6443056,"S","NAD83",13,NA,NA,NA,154,"2/5/2011","10/11/2018",9
"3487","USGS",2215000,"OCMULGEE RIVER AT US 341, AT HAWKINSVILLE, GA","ST",321658,832744.6,"S","NAD83",32.28277778,-83.46238889,"S","NAD83",13,189.55,1,"NGVD29",3800,"1877-08","1/8/2019",99
"3488","USGS",2215100,"TUCSAWHATCHEE CREEK NEAR HAWKINSVILLE, GA","ST",321422,833006,"S","NAD83",32.23944444,-83.5016667,"S","NAD83",13,209.9,0.1,"NAVD88",163,"5/30/1984","1/25/2019",36
"3489","USGS",2215260,"OCMULGEE RIVER AT ABBEVILLE, GA","ST",315947,831643,"U","NAD27",31.996567,-83.2784899,"U","NAD83",13,161.4,0.1,"NAVD88",4460,"3/5/1902","1/10/2019",81
"3490","USGS",2215500,"OCMULGEE RIVER AT LUMBER CITY, GA","ST",315511.7,824026.6,"S","NAD83",31.91991667,-82.6740556,"S","NAD83",13,87,1,"NAVD88",5180,"1891-03","1/14/2019",112
"3491","USGS",2215900,"LITTLE OCMULGEE RIVER AT GA 149, AT SCOTLAND, GA","ST",320308,824857,"S","NAD27",32.0523988,-82.8156974,"S","NAD83",13,126.5,0.1,"NAVD88",316,"2/26/2006","12/3/2018",14
"3492","USGS",2216180,"TURNPIKE CREEK NEAR MCRAE, GA","ST",315929,825519,"S","NAD83",31.99138889,-82.9219444,"S","NAD83",13,172.4,0.1,"NAVD88",49.2,"3/7/1983","12/3/2018",37
"3493","USGS",2217274,"WHEELER CREEK AT BILL CHEEK ROAD, NEAR AUBURN, GA","ST",340456,835116,"S","NAD83",34.0822222,-83.8544444,"S","NAD83",13,884.3,0.5,"NAVD88",1.31,"6/25/1997","4/19/2019",23
"3494","USGS",2217297,"MULBERRY CREEK NEAR WINDER, GA","ST",340245,834242,"S","NAD27",34.0459422,-83.7115595,"S","NAD83",13,660,10,"NGVD29",109,"10/12/2009","4/19/2019",10
"3495","USGS",2217475,"MIDDLE OCONEE RIVER NEAR ARCADE, GA","ST",340154,833348,"S","NAD83",34.03166667,-83.5633333,"S","NAD83",13,656.4,0.1,"NAVD88",332,"3/1/1987","4/20/2019",33
"3496","USGS",2217500,"MIDDLE OCONEE RIVER NEAR ATHENS, GA","ST",335648,832522,"S","NAD83",33.94666667,-83.4227778,"S","NAD83",13,555.5,0.1,"NAVD88",398,"2/28/1902","4/20/2019",87
"3497","USGS",2217615,"NORTH OCONEE R AT WOODBRIDGE RD, NEAR COMMERCE, GA","ST",341201,833057,"S","NAD83",34.20027778,-83.5158333,"S","NAD83",13,690.6,0.1,"NAVD88",99.3,"1/25/2010","4/19/2019",10
"3498","USGS",2217643,"PARKS CREEK AT LYLE FIELD RD NR JEFFERSON, GA","ST",340943.41,833130.34,"S","NAD83",34.1620583,-83.5250944,"S","NAD83",13,750,20,"NGVD29",3.05,"7/23/2013","4/19/2019",7
"3499","USGS",2217770,"NORTH OCONEE RIVER AT COLLEGE ST, AT ATHENS, GA","ST",335811,832239.3,"S","NAD83",33.9697222,-83.3775833,"S","NAD83",13,600,20,"NGVD29",275,"5/27/1966","4/20/2019",18
"3500","USGS",2218300,"OCONEE RIVER NEAR PENFIELD, GA","ST",334316,831744,"S","NAD27",33.72123385,-83.2954357,"S","NAD83",13,433,0.1,"NAVD88",940,"8/26/1908","4/21/2019",53
"3501","USGS",2218565,"APALACHEE RIVER AT FENCE ROAD, NEAR DACULA, GA","ST",340037,835339,"S","NAD83",34.01027778,-83.8941667,"S","NAD83",13,930.2,0.1,"NAVD88",5.65,"6/27/1994","4/19/2019",26
"3502","USGS",2218900,"APALACHEE RIVER AT SNOWS MILL RD, NR BISHOP, GA","ST",335026.3,833329.84,"S","NAD83",33.84063889,-83.55828889,"S","NAD83",13,NA,NA,NA,NA,"--","--",0
"3503","USGS",2219000,"APALACHEE RIVER NEAR BOSTWICK, GA","ST",334717,832827,"S","NAD27",33.78817637,-83.4740513,"S","NAD83",13,544,0.1,"NAVD88",176,"4/25/1945","4/20/2019",47
"3504","USGS",2220788,"LITTLE RIVER AT NEWBORN RD NEAR NEWBORN, GA","ST",333322.9,833959.5,"S","NAD83",33.5563611,-83.6665278,"S","NAD83",13,580,20,"NGVD29",25.8,"2/5/2011","1/4/2019",9
"3505","USGS",2220900,"LITTLE RIVER NEAR EATONTON, GA","ST",331850,832614,"S","NAD27",33.3140213,-83.4371088,"S","NAD83",13,355.6,0.1,"NAVD88",262,"2/9/1948","1/4/2019",51
"3506","USGS",2221525,"MURDER CREEK BELOW EATONTON, GA","ST",331508,832853,"S","NAD27",33.25235506,-83.4812762,"S","NAD83",13,374.7,0.1,"NAVD88",190,"11/30/1948","1/5/2019",44
"3507","USGS",2223000,"OCONEE RIVER AT MILLEDGEVILLE, GA","ST",330522,831256,"S","NAD27",33.0895876,-83.215432,"S","NAD83",13,230.3,0.1,"NAVD88",2950,"1886","1/5/2019",117
"3508","USGS",2223056,"OCONEE RIVER AT AVANT MINE, NEAR OCONEE, GA","ST",325623,830401,"S","NAD27",32.93987333,-83.0668149,"S","NAD83",13,202.8,0.1,"NAVD88",3169,"11/27/1992","1/5/2019",27
"3509","USGS",2223110,"BUFFALO CREEK AT GA 272, NEAR OCONEE, GA","ST",325328,825740,"U","NAD27",32.89126617,-82.9609774,"U","NAD83",13,190.8,0.1,"NAVD88",291,"3/5/1993","11/16/2018",14
"3510","USGS",2223190,"COMMISSIONER CREEK AT US 441, AT MCINTYRE, GA","ST",325059.8,831135,"S","NAD83",32.84994444,-83.1930556,"S","NAD83",13,NA,NA,NA,156,"1928","1/5/2019",12
"3511","USGS",2223248,"OCONEE RIVER NEAR OCONEE, GA","ST",324714,825726,"5","NAD27",32.78737974,-82.95708859,"5","NAD83",13,171.4,0.1,"NAVD88",3770,"11/28/1992","1/7/2019",27
"3512","USGS",2223360,"BIG SANDY CREEK AT US 441, NEAR IRWINTON, GA","ST",324559.5,831002.2,"S","NAD83",32.76652778,-83.1672778,"S","NAD83",13,225,5,"NGVD29",184,"3/31/1970","11/15/2018",28
"3513","USGS",2223382,"OCONEE RIVER NEAR DUBLIN, GA","ST",324141,825620,"U","NAD27",32.69488308,-82.9387549,"U","NAD83",13,162.56,0.01,"NGVD29",4100,"11/29/1992","3/11/1996",4
"3514","USGS",2223500,"OCONEE RIVER AT DUBLIN, GA","ST",323240,825341,"S","NAD27",32.54461117,-82.894587,"S","NAD83",13,148.5,0.1,"NAVD88",4400,"1894-02-19","1/8/2019",126
"3515","USGS",2224500,"OCONEE RIVER NEAR MOUNT VERNON, GA","ST",321128,823800,"U","NAD27",32.19129079,-82.6331903,"U","NAD83",13,102.6,0.1,"NAVD88",5110,"1/23/1925","1/11/2019",72
"3516","USGS",2224940,"ALTAMAHA RIVER AT US 221, NR CHARLOTTEVILLE, GA","ST",315728.3,823101.3,"S","NAD83",31.9578611,-82.5170278,"S","NAD83",13,74.58,0.01,"NGVD29",11400,"4/7/1920","1/13/2019",87
"3517","USGS",2225000,"ALTAMAHA RIVER NEAR BAXLEY, GA","ST",315620,822113,"S","NAD27",31.9390829,-82.3534601,"S","NAD83",13,60.7,0.1,"NAVD88",11600,"1/22/1925","1/14/2019",62
"3518","USGS",2225270,"OHOOPEE RIVER AT GA 297, NEAR SWAINSBORO, GA","ST",322626.2,822254.8,"S","NAD83",32.4406111,-82.38188889,"S","NAD83",13,174,10,"NGVD29",553,"12/17/2009","1/28/2019",10
"3519","USGS",2225500,"OHOOPEE RIVER NEAR REIDSVILLE, GA","ST",320442,821039,"S","NAD27",32.07852776,-82.1773432,"S","NAD83",13,73.1,0.1,"NAVD88",1110,"2/12/1904","12/5/2018",89
"3520","USGS",2226000,"ALTAMAHA RIVER AT DOCTORTOWN, GA","ST",313916,814941,"S","NAD27",31.6546586,-81.827892,"S","NAD83",13,23.6,0.1,"NAVD88",13600,"1/23/1925","1/15/2019",95
"3521","USGS",2226100,"PENHOLOWAY CREEK NEAR JESUP, GA","ST",313400,815018,"S","NAD27",31.56688297,-81.8381694,"S","NAD83",13,19.09,0.01,"NGVD29",208,"3/7/1959","3/31/2000",42
"3522","USGS",2226160,"ALTAMAHA RIVER NEAR EVERETT CITY, GA","ST",312537,813620,"U","NAD27",31.42716717,-81.6053858,"U","NAD83",13,-3.87,0.01,"NAVD88",14000,"1/23/1925","6/14/2018",22
"3523","USGS",22261794,"BRUNSWICK RIVER AT BRUNSWICK, GA","ST",310718,812859,"S","NAD27",31.12189788,-81.48287748,"S","NAD83",13,0,0.1,"NAVD88",NA,"--","--",0
"3524","USGS",2226180,"BRUNSWICK RIVER AT ST. SIMONS ISLAND, GA","ST",310800,812348,"S","NAD27",31.13356523,-81.3964856,"S","NAD83",13,0,0.1,"NAVD88",NA,"--","--",0
"3525","USGS",2226362,"SATILLA RIVER AT GA 158, NEAR WAYCROSS, GA","ST",311809,823341,"U","NAD27",31.30270937,-82.5612501,"U","NAD83",13,89.2,0.1,"NAVD88",888,"1928-04","12/6/2018",12
"3526","USGS",2226500,"SATILLA RIVER NEAR WAYCROSS, GA","ST",311417,821929,"S","NAD27",31.2382737,-82.3245711,"S","NAD83",13,65.5,0.1,"NAVD88",1240,"1928-05","12/7/2018",84
"3527","USGS",2227270,"ALABAHA RIVER AT GA 203, NEAR BLACKSHEAR, GA","ST",312231,821720,"U","NAD27",31.37549219,-82.288736,"U","NAD83",13,82.6,0.1,"NAVD88",381,"3/19/1929","12/6/2018",15
"3528","USGS",2227500,"LITTLE SATILLA RIVER NEAR OFFERMAN, GA","ST",312707.7,820315.6,"S","NAD83",31.45213889,-82.0543333,"S","NAD83",13,58,1,"NGVD29",659,"1929-10","12/6/2018",71
"3529","USGS",2228000,"SATILLA RIVER AT ATKINSON, GA","ST",311310.5,815159.2,"S","NAD83",31.21958333,-81.8664444,"S","NAD83",13,14.79,0.01,"NGVD29",2790,"1929-09","12/10/2018",90
"3530","USGS",2228070,"SATILLA RIVER AT US 17, AT WOODBINE, GA","ST-TS",305828,814333,"U","NAD27",30.97467607,-81.725662,"U","NAD83",13,-0.2,0.1,"NAVD88",3240,"--","--",0
"3531","USGS",2231175,"ST MARYS RIVER AT FERRY LANDING NEAR FOLKSTON, GA","ST",304659,820127,"S","NAD83",30.78305556,-82.0241667,"S","NAD83",13,0,0.1,"NAVD88",NA,"--","--",0
"3532","USGS",2231254,"ST MARY'S RIVER AT I-95, NEAR KINGSLAND, GA","ST-TS",304438,813916,"U","NAD27",30.744124,-81.6542683,"U","NAD83",13,0,0.1,"NAVD88",1480,"9/10/1964","9/10/1964",1
"3533","USGS",2314274,"SUWANNEE RIVER (AT SILL) NEAR FARGO, GA","ST",304814,822503,"S","NAD27",30.80410984,-82.4173514,"S","NAD83",13,117,0.5,"NGVD29",29.5,"10/12/1998","3/8/2002",4
"3534","USGS",23142741,"NORTH FORK SUWANNEE RIVER AT SILL NEAR FARGO GA","ST",304858,822449,"S","NAD27",30.81633217,-82.41346259,"S","NAD83",13,117,0.5,"NGVD29",NA,"10/12/1998","3/7/2002",4
"3535","USGS",2314495,"SUWANNEE RIVER ABOVE FARGO, GA","ST",304227,823221,"S","NAD83",30.7075,-82.5391667,"S","NAD83",13,91,0.1,"NAVD88",1130,"1/26/1972","3/11/1991",20
"3536","USGS",2314500,"SUWANNEE RIVER AT US 441, AT FARGO, GA","ST",304050,823338,"S","NAD83",30.68055556,-82.5605556,"S","NAD83",13,91,0.1,"NAVD88",1130,"5/2/1928","12/17/2018",86
"3537","USGS",2315920,"ALAPAHA RIVER AT GA 125/32 NEAR IRWINVILLE, GA","ST",313752,832505,"U","NAD27",31.63129589,-83.4179382,"U","NAD83",13,262.1,0.1,"NAVD88",430,"1/23/2010","12/5/2018",10
"3538","USGS",2316000,"ALAPAHA RIVER NEAR ALAPAHA, GA","ST",312303,831133,"U","NAD27",31.3843626,-83.1923758,"U","NAD83",13,207.6,0.1,"NAVD88",663,"4/30/1928","12/7/2018",61
"3539","USGS",2317500,"ALAPAHA RIVER AT STATENVILLE, GA","ST",304214,830200,"5","NAD27",30.7041006,-83.0331955,"5","NAD83",13,76.1,0.1,"NAVD88",1370,"5/1/1928","12/13/2018",92
"3540","USGS",23177483,"WITHLACOOCHEE R AT SKIPPER BRIDGE RD,NR BEMISS, GA","ST",305657,831618,"S","NAD27",30.94936646,-83.2715421,"S","NAD83",13,120.3,0.1,"NAVD88",502,"4/4/1948","12/5/2018",41
"3541","USGS",2317755,"WITHLACOOCHEE RIVER AT US 41 NEAR VALDOSTA, GA","ST",305333,831908,"U","NAD27",30.89269959,-83.318765,"U","NAD83",13,110.3,0.1,"NAVD88",537,"4/4/1948","6/4/2018",16
"3542","USGS",2317797,"LITTLE RIVER AT UPPER TY TY ROAD, NEAR TIFTON, GA","ST",312854,833503,"U","NAD27",31.48185048,-83.5840559,"U","NAD83",13,267.1,0.1,"NAVD88",129,"2/8/2011","12/4/2018",9
"3543","USGS",2318000,"LITTLE RIVER NEAR ADEL, GA","ST",310920,833237,"S","NAD83",31.15555556,-83.5436111,"S","NAD83",13,173.1,0.1,"NAVD88",577,"8/17/1928","12/4/2018",59
"3544","USGS",2318380,"LITTLE RIVER AT GA 122, NEAR HAHIRA, GA","ST",310003,832730,"U","NAD27",31.0010254,-83.45821639,"U","NAD83",13,132.8,0.1,"NAVD88",776,"8/18/1928","12/5/2018",11
"3545","USGS",2318500,"WITHLACOOCHEE RIVER AT US 84, NEAR QUITMAN, GA","ST",304735,832713,"S","NAD83",30.79305556,-83.4536111,"S","NAD83",13,83.5,0.1,"NAVD88",1480,"8/19/1928","12/7/2018",53
"3546","USGS",2318700,"OKAPILCO CREEK AT GA 333, NEAR QUITMAN, GA","ST",304932,833345,"S","NAD83",30.82555556,-83.5625,"S","NAD83",13,104.1,0.1,"NAVD88",269,"3/15/1980","1/24/2017",38
"3547","USGS",2327355,"OCHLOCKONEE RIVER AT GA 188, NEAR COOLIDGE, GA","ST",310008,835621,"S","NAD83",31.0022222,-83.9391667,"S","NAD83",13,166.4,0.1,"NAVD88",260,"1948-04","12/4/2018",40
"3548","USGS",2327500,"OCHLOCKONEE RIVER NEAR THOMASVILLE, GA","ST",305232,840244,"S","NAD27",30.87574687,-84.0454502,"S","NAD83",13,133.1,0.1,"NAVD88",550,"8/17/1928","12/4/2018",68
"3549","USGS",2329342,"LITTLE ATTAPULGUS CREEK AT ATTAPULGUS, GA","ST",304408,842949,"U","NAD83",30.73555556,-84.4969444,"U","NAD83",13,154.4,0.1,"NAVD88",17.3,"8/7/1992","12/1/2018",28
"3550","USGS",2330450,"CHATTAHOOCHEE RIVER AT HELEN, GA","ST",344203,834344,"S","NAD83",34.7008333,-83.72888889,"S","NAD83",13,1404.04,0.1,"NGVD29",44.7,"10/4/1964","4/19/2019",42
"3551","USGS",2331000,"CHATTAHOOCHEE RIVER NEAR LEAF, GA","ST",343437,833809,"U","NAD27",34.57704154,-83.6357316,"U","NAD83",13,1219.47,0.1,"NGVD29",150,"8/13/1940","12/28/2018",71
"3552","USGS",23312495,"SOQUE RIVER AT GA 197, NEAR CLARKESVILLE, GA","ST",343707,833144,"S","NAD83",34.6186111,-83.52888889,"S","NAD83",13,1300,20,"NGVD29",93.9,"8/26/2008","12/28/2018",12
"3553","USGS",2331600,"CHATTAHOOCHEE RIVER NEAR CORNELIA, GA","ST",343226.6,833721.99,"S","NAD83",34.5407222,-83.622775,"S","NAD83",13,1128.53,0.01,"NGVD29",315,"8/13/1940","12/28/2018",80
"3554","USGS",2332830,"WEST FORK LITTLE RIVER NEAR CLERMONT, GA","ST",342455,834918,"U","NAD27",34.41537629,-83.8215698,"U","NAD83",13,NA,NA,NA,18.3,"3/26/1993","10/26/1997",6
"3555","USGS",2333500,"CHESTATEE RIVER NEAR DAHLONEGA, GA","ST",343141,835623,"S","NAD83",34.52805556,-83.9397222,"S","NAD83",13,1128.6,0.1,"NGVD29",153,"8/12/1907","12/28/2018",85
"3556","USGS",2334401,"CHATTAHOOCHEE RIVER (BUFORD DAM) NR BUFORD, GA","ST",340941,840434,"U","NAD27",34.16148807,-84.0760222,"U","NAD83",13,0,0.01,"NAVD88",1034,"--","--",0
"3557","USGS",2334430,"CHATTAHOOCHEE RIVER AT BUFORD DAM, NEAR BUFORD, GA","ST",340925,840444,"5","NAD83",34.15694444,-84.07888889,"5","NAD83",13,912.1,0.1,"NAVD88",1040,"4/17/1956","9/11/2019",64
"3558","USGS",2334480,"RICHLAND CREEK AT SUWANEE DAM ROAD, NEAR BUFORD,GA","ST",340757,840412,"S","NAD83",34.1325,-84.07,"S","NAD83",13,924,0.1,"NAVD88",9.37,"2/16/1995","12/28/2018",25
"3559","USGS",2334578,"LEVEL CREEK AT SUWANEE DAM ROAD, NEAR SUWANEE, GA","ST",340547,840441,"S","NAD83",34.09638889,-84.0780556,"S","NAD83",13,956.4,0.1,"NAVD88",5.06,"6/18/2003","12/28/2018",17
"3560","USGS",2334620,"DICK CREEK AT OLD ATLANTA RD, NEAR SUWANEE, GA","ST",340417,840749,"5","NAD27",34.07148875,-84.1301922,"5","NAD83",13,909.4,0.1,"NAVD88",6.9,"9/16/2004","12/28/2018",16
"3561","USGS",2334652,"CHATTAHOOCHEE R 0.96 MI US MCGINNIS FY SUWANEE GA","ST",340331.8,840638.5,"S","NAD83",34.0588333,-84.1106944,"S","NAD83",13,900,20,"NGVD29",NA,"--","--",0
"3562","USGS",2334653,"CHATTAHOOCHEE R 0.76 MI US MCGINNIS FY SUWANEE GA","ST",340322.7,840632.7,"S","NAD83",34.05630556,-84.1090833,"S","NAD83",13,886.3,0.1,"NAVD88",1090,"5/5/2011","3/24/2020",10
"3563","USGS",2334654,"CHATTAHOOCHEE R 0.5 MI US MCGINNIS FY SUWANEE, GA","ST",340314,840619,"S","NAD83",34.05388889,-84.1052778,"S","NAD83",13,900,10,"NGVD29",NA,"--","--",0
"3564","USGS",2334885,"SUWANEE CREEK AT SUWANEE, GA","ST",340157,840520,"S","NAD83",34.0325,-84.08888889,"S","NAD83",13,909.9,0.1,"NAVD88",47.1,"7/30/1985","12/28/2018",35
"3565","USGS",2335000,"CHATTAHOOCHEE RIVER NEAR NORCROSS, GA","ST",335950,841207,"S","NAD83",33.9972222,-84.2019444,"S","NAD83",13,878.2,0.1,"NAVD88",1170,"1886-04","3/25/2020",120
"3566","USGS",2335075,"JOHNS CREEK AT STATE BRIDGE ROAD, NEAR WARSAW, GA","ST",340138,841209,"1","NAD83",34.0272222,-84.2025,"1","NAD83",13,920,20,"NGVD29",9.79,"5/6/2003","11/19/2003",2
"3567","USGS",2335078,"JOHNS CREEK AT BUICE ROAD, NEAR WARSAW, GA","ST",340058,841240,"U","NAD27",34.016211,-84.2110306,"U","NAD83",13,880,10,"NGVD29",12.3,"2/28/1997","12/5/2005",4
"3568","USGS",2335350,"CROOKED CREEK NEAR NORCROSS, GA","ST",335754,841553,"S","NAD83",33.965,-84.2647222,"S","NAD83",13,869.8,0.1,"NAVD88",8.87,"9/24/2001","12/28/2018",19
"3569","USGS",2335400,"CHATTAHOOCHEE R 0.39 MI DS GA140, ALPHARETTA, GA","ST",335823,841608,"S","NAD83",33.97305556,-84.26888889,"S","NAD83",13,870,5,"NGVD29",NA,"--","--",0
"3570","USGS",2335405,"CHATTAHOOCHEE R 0.47 MI DS GA140, ALPHARETTA, GA","ST",335824,841612,"S","NAD83",33.9733333,-84.27,"S","NAD83",13,870,5,"NGVD29",NA,"--","--",0
"3571","USGS",2335450,"CHATTAHOOCHEE RIVER ABOVE ROSWELL, GA","ST",335909,841858,"S","NAD27",33.98593369,-84.3160356,"S","NAD83",13,858.6,0.1,"NAVD88",1220,"3/30/1977","3/25/2020",44
"3572","USGS",2335580,"BIG CREEK AT GA 9, NEAR CUMMING, GA","ST",340921,841307,"U","NAD27",34.15593045,-84.2185305,"U","NAD83",13,1007.8,0.1,"NAVD88",37.4,"3/15/2008","11/13/2018",12
